nó,betweenness,degree,clustering
24847,0.0017074373742047,348,0.00808241412434993
45470,7.091906566121068e-05,26,0.06153846153846154
8172,2.845609097939093e-05,15,0.13333333333333333
3484,2.0625469800118245e-05,23,0.15019762845849802
42458,1.0183883168450302e-06,5,0.3
41073,5.107043561742204e-05,23,0.13438735177865613
17236,0.0001198201295126,26,0.08307692307692308
29298,5.69243857186328e-08,3,0.3333333333333333
26953,0.0001131262569435,24,0.018115942028985508
11030,5.494001895797494e-06,10,0.06666666666666667
16935,6.274576330744749e-06,10,0.08888888888888889
8697,5.318016527153036e-05,21,0.08571428571428572
10800,0.0002103085166148,63,0.043010752688172046
38051,2.709308874498745e-05,71,0.14929577464788732
25078,1.9456515437398216e-05,27,0.045584045584045586
45340,1.2696488878043011e-05,52,0.20361990950226244
14146,2.2838084278916816e-06,9,0.05555555555555555
2314,1.7635773118226336e-05,26,0.08
3311,2.501647765918124e-05,11,0.03636363636363636
45104,4.48985717945046e-05,15,0.0380952380952381
48703,1.275857143297986e-05,13,0.07692307692307693
21722,0.0070253288192775,436,0.01095644838131393
32,0.0,2,1.0
24309,5.622113009397504e-05,31,0.1032258064516129
21114,5.999647885514175e-05,58,0.09921355111917725
33,2.613006414904638e-06,18,0.0784313725490196
15941,0.0011452246774483,365,0.012268553364443775
41998,0.0154979047756722,1462,0.006165782295918224
31167,6.271909700158436e-05,119,0.04942315909414613
46573,2.836893297318664e-05,59,0.053185271770894216
14490,2.860219333781461e-05,28,0.12698412698412698
19055,0.0013359462509804,251,0.013290836653386455
44541,0.000550205684049,309,0.038687849367461016
19467,0.0002228208380883,76,0.034035087719298245
12867,0.0002533067090036,135,0.04499723604201216
298,6.577277108939e-05,93,0.0729312762973352
25261,0.0002228208380883,76,0.034035087719298245
31616,0.0001372353400672,156,0.05806451612903226
26234,0.0001019357816526,132,0.036433032616238724
756,0.0001494542314198,152,0.04548623213663297
32334,2.408247462004122e-05,40,0.02564102564102564
21261,0.0009674103781415,389,0.0207643177059868
34,2.3074118396019147e-05,85,0.03557422969187675
33749,3.1486736738343644e-06,34,0.26024955436720143
18831,0.0005709872520014,211,0.07758970886932973
20084,0.0007023932618325,365,0.018711425560740628
31748,0.0003099463217725,148,0.01939694796837654
45356,0.0001133999268988,99,0.06328592042877758
518,0.000121359778503,110,0.11843202668890743
42543,0.0046594176868475,751,0.007889924545051044
13928,0.0002431587806484,223,0.025411061285500747
3423,2.1808655708194063e-05,61,0.1005464480874317
34370,0.0018476099287032,541,0.01132333812555624
972,0.0007149724773742,303,0.024107708784123445
40795,0.0001643482601186,160,0.039858490566037734
13354,6.773186293576354e-05,78,0.11888111888111888
37439,0.0107728469264841,1230,0.004679592768262915
5643,5.346258544869169e-05,49,0.02976190476190476
12578,9.332599971657788e-05,56,0.04155844155844156
8931,2.684185779703029e-05,42,0.0743321718931475
40109,6.47654887551582e-06,36,0.05873015873015873
26269,0.0001522593066101,81,0.017901234567901235
14033,0.0003382780532148,169,0.019512538743307974
49973,0.0001280837465007,111,0.03194103194103194
47913,2.513841334221281e-05,75,0.046486486486486484
28972,0.000724872326744,243,0.021222324252627284
34893,2.7581088664179503e-05,73,0.0213089802130898
20505,0.0002015725432591,157,0.09194839131144864
23436,1.938992610948876e-05,60,0.022033898305084745
39690,0.0001413794649174,126,0.029714285714285714
8434,0.0003866499016081,189,0.01902510413148711
41052,0.0012761416302771,410,0.006309261136621146
43327,1.0834280761066077e-05,49,0.13945578231292516
17590,0.0031336869800718,711,0.008018858580456013
29570,0.0035674705734297,753,0.011878019835551411
18129,0.0019724929845606,520,0.00871498443752779
33268,5.859972287525276e-05,54,0.06568832983927324
20242,3.964369410091461e-06,22,0.025974025974025976
20199,2.7952140238344947e-05,77,0.04955570745044429
6161,5.750169081120112e-05,34,0.0392156862745098
15085,0.0002728237698115,187,0.06658616525789202
25501,0.0002222199548286,148,0.013329656186799044
29458,0.0003826458383431,189,0.03354722503658674
29297,0.0003039728353187,128,0.08919783464566929
22494,0.0001878150907421,102,0.09435061153174142
45585,5.942763389267926e-05,79,0.034079844206426485
5886,0.0008566561572136,322,0.018169153073663437
17266,2.63042813254339e-05,30,0.0367816091954023
27399,3.3620019553591866e-05,52,0.06636500754147813
16847,0.0007745863650581,287,0.043517458151604495
21810,0.0001006738582086,104,0.022778192681105303
31980,0.0003723929218857,157,0.059447983014861996
24216,5.390682707079011e-05,40,0.06282051282051282
21125,0.0001699868307854,117,0.015030946065428824
1617,0.0001105739729295,86,0.08071135430916553
27814,0.0005760768052945,177,0.03993323061119671
49066,2.434767022449398e-05,68,0.03555750658472344
38497,0.0002522715982565,145,0.013409961685823755
13482,1.3609552736692652e-05,37,0.03303303303303303
39681,0.0008407800104756,275,0.05430656934306569
39926,4.316582325851903e-06,15,0.10476190476190476
33179,0.0004806037289473,201,0.02746268656716418
41041,8.82161670722712e-05,76,0.047017543859649125
11465,3.0509183646766592e-05,73,0.0213089802130898
29030,5.6483692748121184e-05,86,0.0454172366621067
41230,0.0023818368254415,494,0.014108449466621773
16277,0.0007032839940866,257,0.0806785019455253
3755,8.908693227764497e-05,118,0.012748080544690715
44035,5.630060537668538e-05,58,0.028433151845130067
42082,0.0002608971582641,104,0.036221060492905154
18880,5.318816072631642e-05,56,0.011688311688311689
46603,0.0001343789319516,105,0.011721611721611722
48646,0.0001632906433638,133,0.021417179311916154
46901,0.0003011474173803,137,0.025976814083297554
21813,0.0002795707045375,224,0.018617873158231903
48744,6.549475837475407e-05,75,0.0681081081081081
44478,0.0002638310889327,214,0.021719099644596552
47379,7.398500685000874e-05,130,0.03768634466308885
48794,0.0034435933006114,639,0.012676546916469208
47229,1.001698223229255e-05,17,0.022058823529411766
21197,0.0003709963071932,219,0.023333752251686147
5538,9.871201216281656e-06,18,0.08496732026143791
28726,0.0012070527455461,262,0.03629610131321108
44011,0.0003272415676451,180,0.030974549968963375
9626,5.766711697741911e-05,154,0.03123673711909006
35,0.0002752875204067,211,0.08314150304671632
35251,4.260227302660667e-05,145,0.19080459770114944
32701,0.000100122198208,149,0.0682931253401052
21294,6.259928878265458e-07,11,0.10909090909090909
49493,6.230983428526306e-05,113,0.1649810366624526
37471,5.055538768860193e-08,7,0.23809523809523808
41785,1.1488753538465109e-07,7,0.19047619047619047
14576,4.976442617764566e-05,165,0.1099039172209904
47686,0.000222841112954,136,0.024074074074074074
28106,0.0001088366551568,142,0.19918090100889022
32111,1.4303727492752603e-05,118,0.10763436187165001
4294,0.000151399686857,158,0.23325002015641377
10184,0.0002868443383714,181,0.06464088397790055
38624,7.601129091556864e-07,8,0.0
27515,2.739305899950907e-06,22,0.2727272727272727
41524,2.968817920629384e-05,99,0.07998350855493713
4037,0.001017978450003,398,0.03379618495500171
20198,0.0007162112197597,239,0.044161597693470694
1128,4.459496615944688e-05,76,0.11649122807017544
15897,2.088350775904604e-07,20,0.21052631578947367
43858,0.0002864233270718,158,0.20357977908570507
36658,2.1799197094621225e-05,85,0.21764705882352942
38526,1.822475624645269e-05,125,0.07587096774193548
33030,6.123000352009255e-05,87,0.11494252873563218
31358,0.0009203746454779,276,0.025638998682476943
6368,1.601917300740855e-05,36,0.12698412698412698
47440,1.8103423334154608e-06,20,0.02631578947368421
31363,0.0056476226112072,789,0.028671517631391016
4441,0.0001530369561194,183,0.24830360895934667
53,5.16575086658978e-06,58,0.2220205686630369
42438,1.6858171650106088e-06,57,0.2731829573934837
28926,1.5912644911289163e-05,58,0.09316394434361766
7699,2.6272920799808995e-05,39,0.2213225371120108
2293,7.166273427083791e-07,13,0.08974358974358974
32765,1.016822954563578e-05,70,0.16770186335403728
9486,4.813788949081196e-06,34,0.10873440285204991
31187,0.0011733469778532,290,0.026082806347691206
35924,7.82737042989465e-06,95,0.07211646136618141
48095,2.51824179423258e-06,11,0.14545454545454545
20581,0.0002873828144865,401,0.04144638403990025
10099,1.1999134975352129e-06,21,0.1619047619047619
25707,5.82603906302875e-05,180,0.1612042209807573
5069,3.061321338902228e-05,41,0.05
23827,0.0001006162083402,116,0.23448275862068965
9918,3.949838133509732e-06,41,0.08780487804878048
28202,0.0002018402910415,214,0.027905752270633143
1826,3.184403666384389e-05,83,0.18072289156626506
13090,6.62700277390509e-05,90,0.03945068664169788
36752,0.0001334279894629,68,0.06409130816505706
47313,0.0001359701828453,124,0.046944662995017046
34377,7.035242365897156e-05,111,0.0171990171990172
15839,0.0004828212135711,214,0.015181431266728095
30646,0.0001100517113941,82,0.04878048780487805
17309,0.0012916152376899,376,0.006921985815602837
50372,4.623814964294532e-07,20,0.2578947368421053
39369,1.0081494286486948e-07,6,0.26666666666666666
25981,0.0005130440731053,332,0.04924835292832963
271,0.0001440479907273,187,0.053475935828877004
1266,0.0002347036406083,108,0.0562478366216684
41513,2.6725905628706734e-05,84,0.2289156626506024
21731,0.0029498985439753,614,0.028412623345430973
36363,0.0003749414217745,144,0.028457653457653456
5353,0.0001093665649398,125,0.12193548387096774
41737,6.917247710545509e-05,100,0.23515151515151514
46519,1.401078958340985e-05,29,0.027093596059113302
14327,3.006622413670229e-06,33,0.14015151515151514
49926,0.0003985859960631,208,0.010637309550353028
14930,1.6606002533876426e-05,14,0.10989010989010989
46832,4.644508540517841e-05,95,0.15677491601343785
5140,0.0003854829345627,230,0.10184165559141826
29448,3.47590154019473e-05,72,0.11424100156494522
47976,0.0002342514126818,178,0.08728496159461689
37329,0.003984926975032,987,0.03577748047127875
46184,1.4459985783186852e-05,113,0.07269279393173199
48151,1.5150017882672751e-06,68,0.21466198419666374
3698,3.6368734158944346e-05,46,0.17971014492753623
2071,5.879650298646573e-05,76,0.06
24308,0.0002380188749688,158,0.01910828025477707
3745,0.0006460486414817,386,0.04609380257048651
38692,0.0001386530389957,135,0.13399668325041458
33649,0.0007758377399847,337,0.06724247562526495
42580,8.607955663770136e-05,122,0.1925213385720092
21278,2.182448789885472e-07,7,0.0
38123,0.0010442906856069,343,0.008933899374286056
32294,0.0060932779512983,778,0.006583888331960311
214,2.3654797781683787e-05,29,0.09113300492610837
50255,1.9546193149939824e-05,9,0.2222222222222222
25505,0.0001253805869668,71,0.10985915492957747
35012,0.0001234893823321,71,0.09899396378269618
42284,0.000272896900853,105,0.045787545787545784
489,1.3423195866379778e-05,34,0.09803921568627451
21351,1.065656981906234e-06,7,0.09523809523809523
19888,0.001753616467993,411,0.03457361580915079
37429,1.9448619477478224e-06,12,0.030303030303030304
40547,3.2719060655628127e-05,31,0.1956989247311828
49656,1.6457811435921343e-05,33,0.09090909090909091
33723,3.950496623279836e-05,26,0.09846153846153846
38336,7.047364358542414e-06,22,0.10822510822510822
10476,5.652563633924027e-07,7,0.047619047619047616
49405,0.0002613473415977,111,0.0665028665028665
46452,1.958561116460463e-05,18,0.1568627450980392
18864,0.001296002489002,186,0.01918047079337402
24662,0.0001838834925882,60,0.02598870056497175
12290,0.0008692423342665,332,0.015560732355403487
21909,0.0002904029168507,145,0.05153256704980843
36776,1.2988166592858608e-05,19,0.04093567251461988
41591,5.677374207252832e-07,6,0.2
32787,0.0001706141791116,83,0.12048192771084337
49316,0.0016048183557155,363,0.02698506917492352
27989,5.559657385068786e-06,21,0.3047619047619048
37602,7.16746523880829e-05,38,0.03840682788051209
6939,7.085244231418419e-06,8,0.07142857142857142
10078,6.851150777125935e-05,72,0.07120500782472614
47925,0.0014802808898669,399,0.020125691112202616
8709,5.868586701359768e-05,39,0.05263157894736842
38,0.0001754613272761,56,0.01948051948051948
42892,0.0023747363788273,584,0.0049989426443290495
33318,9.56039310047532e-05,41,0.042682926829268296
24739,6.385012528819262e-06,26,0.055384615384615386
10875,6.464844842117535e-06,13,0.0
16906,1.5005921205101632e-06,6,0.2
17854,0.0013482578908049,349,0.01651681322662451
49197,0.0002099756123803,157,0.05389514943655071
15236,9.469807269707096e-05,62,0.0671602326811211
22908,3.0078867600096658e-06,9,0.16666666666666666
22160,1.7922701005300674e-06,17,0.11764705882352941
44045,4.892989868848028e-05,11,0.01818181818181818
9572,0.000249746872772,172,0.026247790017679858
19158,0.0023049882789344,525,0.003351508542348237
34282,0.0003871612641622,183,0.016933885786344804
46523,1.3685234829520352e-05,8,0.0
26467,2.5748366873782484e-05,16,0.008333333333333333
15353,1.959154114967394e-05,20,0.031578947368421054
30677,0.0014147892819517,393,0.006439216908137301
47870,0.0034745719889226,573,0.006327878055626747
49618,5.282496318869715e-05,41,0.09390243902439024
37388,0.0001768487914027,132,0.030881332408049966
22684,0.0010332397953056,360,0.022361497988238936
42232,0.0005044703073028,189,0.02544185522908927
25907,2.695275602226558e-05,16,0.008333333333333333
22767,0.0004850841741542,192,0.049956369982547995
12595,0.0019199079617412,529,0.006809589276507991
38364,8.41476793378426e-05,78,0.024975024975024976
43079,9.406718524852464e-05,82,0.015055706112616682
27574,0.00017196404962,156,0.013316790736145575
10390,0.0,1,0.0
50231,4.8780808977220645e-05,26,0.06769230769230769
2856,0.0034753594235453,567,0.005384485949856975
39746,2.678335876441326e-06,6,0.06666666666666667
29528,0.0014563415187717,370,0.03297443785248663
44629,1.606488120924675e-07,5,0.0
26687,0.0014056917600206,356,0.008308276626048425
10914,0.0006211291834006,243,0.016120803999591878
5727,2.499651660555628e-05,17,0.0661764705882353
31717,0.0020022255388062,467,0.007269485621858084
1865,0.0008229283400441,281,0.017437722419928827
13644,0.0023192242207829,549,0.008316381476606438
40141,3.863201204863498e-05,85,0.09551820728291316
25091,0.0009724242666837,295,0.02751066528306238
13455,0.0145857985873617,1241,0.004080996074965559
44960,0.004544248895285,758,0.011062972502901678
24594,1.6010813034521684e-07,7,0.09523809523809523
20589,5.391004937376613e-05,45,0.049494949494949494
12032,1.4889962430160354e-05,52,0.22473604826546004
23310,2.8494431282671684e-05,23,0.03557312252964427
25644,0.0001145962458315,81,0.024691358024691357
9108,5.760985413207232e-05,78,0.12321012321012322
29334,5.8905602289864025e-05,30,0.07816091954022988
40,0.0001635964940523,192,0.04521160558464223
41774,1.4057301757798847e-05,80,0.03164556962025317
27495,0.0009190738523049,325,0.024786324786324785
20316,3.759725109697533e-06,14,0.18681318681318682
787,1.5896756627433672e-05,15,0.24761904761904763
46563,1.478372624707078e-05,19,0.38596491228070173
21682,0.0026635810814921,573,0.011923504070100928
17969,0.0003325076077433,133,0.022898154477101845
39955,0.000201499041968,90,0.050686641697877656
37670,4.212361645082036e-06,25,0.09666666666666666
15931,0.0001623348349556,136,0.03420479302832244
26944,0.0016369495412374,543,0.03567035670356704
24603,4.795805628684517e-05,96,0.05416666666666667
40378,7.593816289807958e-05,90,0.03695380774032459
23047,0.0001483450230619,79,0.023369036027263874
4030,0.0092383452096863,1147,0.013724246117422945
13932,0.0001080930287329,112,0.027992277992277992
6334,0.0008537649452451,192,0.018270069808027922
12507,0.0004574026445226,205,0.028407460545193688
29720,1.5092641937194386e-07,11,0.43636363636363634
43424,9.095226095487174e-06,18,0.0718954248366013
24702,0.0001026070564565,89,0.047497446373850866
40387,0.0003951376570208,208,0.03335191378669639
49092,0.0001578505778408,97,0.04338487972508591
45329,6.574137629733335e-05,59,0.07071887784921099
26735,0.0059520600293806,680,0.010010395910941697
26959,0.0001777018044634,159,0.10596290104291059
18571,0.0006960589581292,155,0.031839128613322165
2978,0.0005973145363325,254,0.017957735520214124
29736,0.0001943226899472,124,0.03592971413585103
44474,4.648217502072844e-05,34,0.0392156862745098
22102,0.0001005571330931,121,0.02066115702479339
46607,1.086176021406427e-05,70,0.08074534161490683
24228,0.0001010478111216,74,0.04331728989263236
48193,0.0004783455499351,207,0.03198724262464237
37102,0.0005709680277875,249,0.02738553701326487
36458,0.0023248120235407,420,0.021366064325491534
16689,2.258393459353777e-06,24,0.2898550724637681
9088,1.6641986177107724e-05,40,0.09102564102564102
36669,3.1225615692469454e-07,13,0.23076923076923078
48068,0.0001005047710499,93,0.06661991584852735
10287,2.073808381583513e-05,41,0.08048780487804878
13540,8.589444070817018e-06,10,0.17777777777777778
13643,0.0001872994915749,131,0.03276570757486788
39582,6.493320525530999e-05,47,0.0851063829787234
43457,9.234153063632031e-05,115,0.032189168573607936
27158,1.9080728442389555e-08,9,0.6388888888888888
7893,0.0009877364453489,295,0.018909258618701717
431,2.7952358667934897e-05,40,0.17692307692307693
34730,6.12334676365235e-05,62,0.08302485457429931
40517,0.0001615556127652,104,0.0412621359223301
18797,0.0002601385651463,116,0.05352323838080959
5645,4.06640928804809e-07,12,0.10606060606060606
914,0.0004302004456148,198,0.024201404912064812
24154,1.2152042798945513e-05,21,0.09047619047619047
11795,0.0010019621254033,212,0.04099973173567022
44924,0.000906570311551,239,0.015294820857213178
37733,8.941942840358869e-05,82,0.04787714543812105
38988,1.935307347364701e-05,31,0.07311827956989247
1605,5.4701497570972126e-05,109,0.04604145429833503
9175,4.347966944004162e-05,17,0.07352941176470588
44245,0.0002386353928616,120,0.16862745098039217
42628,0.0002782606051734,141,0.022391084093211753
29577,6.334822814641218e-05,84,0.04847963281698221
37489,0.0017751409876025,396,0.02783531517708733
37746,0.0002341454217675,160,0.04064465408805031
19336,0.000105482309052,90,0.05867665418227216
17226,2.130057470447353e-05,60,0.14689265536723164
12729,0.0002364446382471,155,0.034436531210724756
12191,4.1663574473987e-05,93,0.041608228143992516
30570,6.8068172147240766e-06,32,0.19153225806451613
11802,0.0006999608530295,196,0.030088958660387233
46841,5.237147606802135e-05,59,0.05143191116306254
48099,0.0269472460429237,1352,0.00917904335600629
15044,5.628719696197022e-05,34,0.0213903743315508
13863,3.125219741328464e-05,65,0.0375
27984,0.0002072147613831,65,0.05576923076923077
23509,0.0007086060397909,239,0.03593403888752154
35131,0.0006780916464107,314,0.02885574164139924
6040,9.111763582442355e-06,18,0.13725490196078433
50413,0.0005434265379395,213,0.014040216139604924
7731,0.0004951991183025,138,0.01734898973870729
21570,0.001581889384598,466,0.039235774608888274
3359,0.0009079991138197,251,0.034741035856573704
33410,9.499339874174769e-05,75,0.03099099099099099
43309,0.0001344632520392,164,0.03351788119108185
18540,0.0062353909292963,831,0.010366375248285561
10230,0.0001191456369666,151,0.02022075055187638
9053,3.852873626522344e-05,82,0.024691358024691357
19037,0.0001258791831604,81,0.019753086419753086
9715,2.233975723695438e-05,29,0.03940886699507389
22154,0.0008864231064372,334,0.028321734908561255
48968,1.969913243219215e-06,38,0.05405405405405406
11183,0.0020390848501418,420,0.028560063643595864
43933,6.236037085033381e-06,35,0.13109243697478992
35766,6.200467962166051e-06,29,0.05665024630541872
24705,4.5643788937318574e-05,29,0.0665024630541872
43119,9.153724896025392e-05,118,0.05852527886426191
30749,0.0001266091151719,113,0.02733881163084703
41881,0.000137462035487,132,0.025213971778857276
31031,5.256005925441408e-05,87,0.04276931301790965
3721,0.0002299167959778,66,0.07226107226107226
26466,0.0008538569324617,295,0.019255159690995043
4506,0.0092078504326286,1139,0.013224994638098663
30641,0.0004156810727359,209,0.03271071034228929
46271,2.347367522858972e-05,29,0.13054187192118227
34004,2.14185107515417e-06,19,0.19883040935672514
29190,0.000489971775952,217,0.02464681590958487
22954,1.725136065394574e-06,14,0.07692307692307693
23961,4.204553345713389e-05,108,0.03824852890273451
36120,3.3976110894258943e-06,16,0.075
300,0.0001896675687744,129,0.03597383720930233
49833,0.0004273281773478,292,0.019653532928494092
24829,0.0003138650601092,122,0.04132231404958678
48356,0.0004374975297923,175,0.02889983579638752
9595,1.7505934842609063e-08,5,0.2
7373,0.0001595765787134,128,0.038385826771653545
9742,0.0001624072236039,189,0.020657435551052573
50037,8.999535051173716e-06,44,0.05496828752642706
30441,0.0001194683401096,102,0.0479518540089303
8146,0.0010868703041769,301,0.027663344407530453
35256,0.0001224856848133,128,0.03826279527559055
22968,5.831781183073375e-08,6,0.13333333333333333
7776,0.0128100714570822,977,0.014889591757974394
49847,0.0001691271661009,177,0.05977144324601952
11699,0.000315793290881,116,0.044677661169415295
19076,0.0004337489110087,219,0.028779690838255625
16232,0.0001483450230619,79,0.023369036027263874
20077,0.0001736331705473,130,0.024686940966010734
18102,0.0003575054340655,107,0.026450361488273674
20078,7.776990188649061e-05,112,0.08896396396396396
16410,0.000390466063595,200,0.029949748743718592
43269,0.0001520253858041,80,0.02278481012658228
6087,0.0023201377358297,366,0.024193427651770343
20835,7.053157396619986e-07,23,0.26666666666666666
31602,0.000332064336784,240,0.04096931659693166
50254,0.0003138650601092,122,0.04132231404958678
34824,8.075068027949282e-05,124,0.07933385785470758
41334,4.432233333437201e-05,63,0.08038914490527393
31646,0.0025843273367478,227,0.015009161436201318
25903,0.0001624072236039,189,0.020657435551052573
46479,5.078347236471782e-06,36,0.050793650793650794
46707,7.688978607334654e-05,76,0.015438596491228071
20462,0.0008994255226466,389,0.018273129621286407
43569,0.0001624072236039,189,0.020657435551052573
37424,0.0001766207037266,160,0.11470125786163522
7397,0.000767296144714,329,0.032396767736674326
12270,0.0007464009330631,292,0.019347549781104364
26205,0.000928325425843,335,0.028152649924032533
8582,0.000159717886734,184,0.04745782846281777
26210,0.0011477538164047,181,0.03910374462860651
45258,0.0007708169868588,207,0.01866704188358895
30878,0.0009516373338571,172,0.01563987488100095
22047,0.0001624072236039,189,0.020657435551052573
30482,0.0031511748406502,293,0.01919210809294497
16256,0.0002776826025832,171,0.051393188854489166
26836,0.0010202214400373,333,0.02290242049278194
8993,0.0004157737012129,119,0.01965531975502065
25612,0.0002221766403862,103,0.035217970683418996
10379,0.000697946206625,328,0.03259491310509435
26341,0.0004843741883949,251,0.03005577689243028
47770,0.0044517836936697,589,0.020015476479216473
42622,0.0026575952093658,389,0.016086714546948294
3438,4.341933260791759e-05,28,0.047619047619047616
25911,3.5376934361479004e-05,39,0.11470985155195682
1132,0.0001392814206614,121,0.048347107438016526
3029,0.0003918702460514,233,0.030264910463223323
7050,0.0009809682427275,169,0.023668639053254437
160,0.0003008883618318,199,0.03167351911070504
46117,0.0219379484937146,1137,0.00857674631783666
22046,0.0002384958593403,77,0.06801093643198906
2650,0.0004079859132229,177,0.029275808936825885
32283,0.0017227545392478,410,0.008479933210090046
25380,2.3244177877747867e-05,30,0.041379310344827586
14955,4.875864362690129e-05,75,0.15027027027027026
46552,4.368003123048399e-05,96,0.06469298245614036
11713,0.0001553757549557,121,0.0371900826446281
20897,0.0003921187189418,163,0.025600242369158525
36220,0.0001320368853995,87,0.07698476343223737
17003,0.000532789232857,120,0.022829131652661063
5944,0.0001024465570768,73,0.07267884322678843
39313,0.0023428745344617,459,0.0317188495970926
40781,5.078347236471782e-06,36,0.050793650793650794
5396,0.0014067615029279,248,0.011264202690348701
26543,0.0010846490171029,386,0.04356369019581455
41,8.375097970966694e-06,7,0.047619047619047616
41917,1.242648612943419e-05,19,0.10526315789473684
25791,1.077814372938391e-06,10,0.044444444444444446
46876,4.867698074619779e-05,10,0.0
8133,1.077814372938391e-06,10,0.044444444444444446
14839,5.276998016989343e-07,8,0.0
21093,0.0001035801498212,183,0.08815228487359635
42,9.52708719437392e-08,3,0.0
49831,1.0967636462388284e-05,16,0.125
6951,2.423237227545064e-06,5,0.1
43,2.4780723792252133e-05,23,0.04743083003952569
11506,0.0006857978554955,239,0.031011567807039134
31025,0.0008572360123394,287,0.03194366609000755
31409,0.0001997686614611,81,0.010493827160493827
49020,3.2451881470270324e-06,5,0.1
26188,3.249892390159879e-05,25,0.04666666666666667
27852,0.0001935802072878,119,0.026064663153396953
17206,4.518584237874802e-05,41,0.01097560975609756
24247,9.500440594431152e-07,10,0.0
31132,0.002671958897931,510,0.014492083670403328
24844,0.000219200555389,129,0.04578488372093023
22766,0.0085080637628681,1068,0.005707486073523373
39036,0.0001745805984324,118,0.02230914095320875
14182,1.27101155413308e-05,32,0.05443548387096774
19231,2.5505636001806075e-05,26,0.036923076923076927
3294,9.759683814478896e-05,73,0.0441400304414003
16892,0.0005614402928143,288,0.01996225319396051
4472,2.9956265205737056e-05,26,0.027692307692307693
3715,1.4167149921539423e-05,27,0.07977207977207977
46247,0.0010256326707469,213,0.01576756134290017
3733,0.0002636307707437,54,0.018867924528301886
33041,0.000220517402277,85,0.049019607843137254
2824,4.076387194147448e-05,5,0.0
44922,0.0011629680146509,389,0.03936872233853656
13222,1.127031671874402e-05,30,0.13333333333333333
45426,0.0007678467125938,272,0.010066203603212504
3370,0.0001285450968088,62,0.02749867794817557
2007,0.000356838768505,133,0.032011847801321484
28495,1.0947251967286784e-05,25,0.12666666666666668
9973,0.0004932063126318,212,0.017347759992846285
46087,6.539353725486693e-07,14,0.16483516483516483
243,4.532346753643603e-06,26,0.11384615384615385
48049,0.0005901670856264,102,0.007571345369831101
43015,0.0003780658722667,119,0.03617718273750178
6492,0.0002614909868538,154,0.017910194380782615
18265,9.95333029370548e-05,111,0.016543816543816543
391,3.39935287592963e-05,17,0.007352941176470588
42606,1.2444206685805249e-05,39,0.07422402159244265
166,6.843793558603977e-06,31,0.03655913978494624
1248,6.6046960664438296e-06,21,0.004761904761904762
40115,4.556278581730175e-05,42,0.10104529616724739
9187,0.015276524572938,1328,0.0057539880698377534
46627,0.0007777242942259,149,0.015055323780155994
28264,0.0005755909684684,189,0.04598671619948216
43415,0.0048428092087354,692,0.006616865897626795
4028,3.965060758685333e-05,21,0.06190476190476191
16966,2.3036610095135044e-05,46,0.04541062801932367
46051,6.736677986477526e-05,47,0.03885291396854764
6489,0.0039160665664166,731,0.004688641942919251
39032,1.170887818260537e-06,4,0.0
28795,0.0002984885234525,222,0.09441115323468265
45549,0.0001158202275854,71,0.02454728370221328
45837,0.0001877814811889,106,0.045103324348607365
27268,0.0006013120707979,229,0.05623228376618402
10569,0.0001526940638697,112,0.0945945945945946
19223,7.825261206185208e-05,32,0.10483870967741936
32276,0.0002638035002201,150,0.023982102908277406
42211,5.359788220951173e-05,31,0.09032258064516129
735,8.405446880329995e-06,22,0.19480519480519481
22061,8.184488624761266e-05,71,0.04386317907444668
11399,0.0003016539239814,247,0.03986043909022086
33824,0.0008413010721669,231,0.027705627705627706
24687,0.0001247898639055,119,0.047856430707876374
11169,2.756429460599938e-05,41,0.045121951219512194
46343,1.3774165265473877e-05,18,0.032679738562091505
47382,0.0010364841755477,379,0.035305942957657994
36886,6.635490002310658e-06,24,0.09420289855072464
27874,2.785322531141096e-05,36,0.049206349206349205
30396,0.0008801213271466,384,0.03178035248041775
24449,1.1474903402995563e-06,11,0.09090909090909091
9313,6.843793558603977e-06,31,0.03655913978494624
33600,1.933356764501321e-05,15,0.0380952380952381
16577,3.701083638224705e-05,20,0.005263157894736842
19167,6.055068147291007e-06,18,0.06535947712418301
39210,0.0002992514477984,162,0.04830917874396135
31355,4.420946076426142e-06,33,0.1571969696969697
11473,8.799739477562742e-05,43,0.05758582502768549
13406,0.0012305970141089,214,0.02694045895309552
41030,0.0002166586419972,100,0.03373737373737374
33986,2.046118499854826e-06,25,0.07
39737,9.24451729602982e-05,87,0.05426356589147287
24170,0.0090743413637644,970,0.0037364484589277923
10042,0.0001363537318703,23,0.039525691699604744
3064,9.703684358932766e-05,71,0.08048289738430583
45,8.345273844103467e-07,4,0.0
49798,2.315145038277614e-05,39,0.11740890688259109
16337,0.0001020656107671,76,0.05403508771929825
18929,6.71695217397261e-07,5,0.1
35295,0.0005433408002874,120,0.027450980392156862
46,3.020666118466335e-06,21,0.08095238095238096
36626,7.678953438012961e-05,27,0.08262108262108261
15368,0.0005625309492008,193,0.04852115716753022
38536,6.898234687649992e-05,46,0.010628019323671498
29790,0.0001154951479483,59,0.015195791934541203
21492,1.388597670839659e-05,53,0.1509433962264151
34846,0.0002658839797627,140,0.06166495375128469
36795,0.0001104953491983,102,0.0196078431372549
46770,0.0015905727637158,418,0.039769141624499446
31470,0.0002034179272929,132,0.044529262086514
12113,1.839415647804959e-05,22,0.017316017316017316
39216,0.0016335069109521,405,0.014924825815914925
