nó,betweenness,degree,clustering
5068,0.0021727988277588,22,0.46320346320346323
1529,1.627731887802944e-06,5,0.7
5611,0.0006804511325496,33,0.3693181818181818
3743,0.0003587407155001,37,0.4624624624624625
642,6.500110823012944e-05,25,0.5966666666666667
104,4.5698027255683e-05,4,0.5
3073,9.112896542550072e-05,6,0.2
2428,0.0001239006734435,5,0.2
2349,4.5020248478647765e-05,6,0.6666666666666666
105,0.0,2,1.0
106,5.957680532416155e-05,3,0.3333333333333333
107,4.2280322986632565e-06,3,0.0
3486,0.0004325351064495,10,0.15555555555555556
3476,3.76909549810142e-05,6,0.26666666666666666
2702,3.287476888204595e-07,16,0.8166666666666667
479,0.0002480676097787,30,0.49195402298850577
2585,1.1056548819167577e-07,11,0.8
4856,1.6861910140171856e-07,14,0.8021978021978022
2745,2.8954527159437766e-05,20,0.6894736842105263
2171,2.866418423365529e-09,8,0.9642857142857143
3195,1.024540850676774e-06,21,0.7095238095238096
5608,0.0006942380583848,23,0.30039525691699603
2916,2.8429558735663323e-08,15,0.9142857142857143
897,6.98528445784718e-06,10,0.7555555555555555
899,0.0,2,1.0
2540,2.4318728606604657e-06,17,0.6911764705882353
1621,3.115988991610524e-05,20,0.48947368421052634
3256,9.03554404861458e-06,22,0.7748917748917749
5599,0.0012086567923843,31,0.4860215053763441
2363,0.0006086411403874,61,0.3475409836065574
361,0.0002730159869376,54,0.28721174004192873
2166,4.124195258947137e-07,17,0.6397058823529411
3512,9.414259910012305e-08,14,0.8351648351648352
1018,0.0002086626659396,29,0.5788177339901478
1680,0.0046858569990139,55,0.465993265993266
4932,0.0003304905655014,59,0.30099357101110463
4775,2.882140459124064e-06,21,0.5714285714285714
2021,0.0001199264528197,24,0.38405797101449274
110,0.0,1,0.0
111,1.2075644886488463e-06,2,0.0
112,0.0188874327832806,141,0.07386018237082066
4082,0.0004797547186383,24,0.358695652173913
2218,0.0157044107068188,116,0.06191904047976012
3172,0.0010868089310234,12,0.13636363636363635
2876,0.0005770500055715,18,0.29411764705882354
3259,2.943967289172952e-06,7,0.6190476190476191
1724,0.0002989530081076,18,0.3790849673202614
3894,0.0002024541695095,26,0.4123076923076923
2007,1.5562125483850668e-08,6,0.8666666666666667
4359,2.016216912429392e-06,7,0.7142857142857143
4030,0.0006441246283923,17,0.25735294117647056
1256,0.0002478369503617,9,0.2222222222222222
1546,3.6150768661566935e-06,11,0.6
5181,0.000346527403164,29,0.3645320197044335
5095,1.700596816193885e-05,8,0.6428571428571429
1639,2.826980075986742e-05,13,0.6153846153846154
4545,0.0008412668848609,23,0.3241106719367589
835,0.0001080385527819,27,0.3076923076923077
493,0.0016599538815654,38,0.11379800853485064
1458,0.0005632189954458,14,0.38461538461538464
4841,0.0,2,1.0
639,8.630184412602466e-06,14,0.5604395604395604
741,0.0003291401349919,3,0.3333333333333333
657,0.0,2,1.0
1933,0.0060151951211792,30,0.10804597701149425
1461,4.556339687714144e-07,3,0.3333333333333333
4397,0.000135913413621,10,0.5111111111111111
646,0.0,2,1.0
4009,0.0003709816069461,15,0.21904761904761905
1171,8.345617590657717e-05,13,0.4358974358974359
293,0.0001781513497788,8,0.32142857142857145
5194,3.518382962762844e-05,10,0.4444444444444444
749,0.0065063801358871,28,0.40615384615384614
4561,6.432308630956426e-07,6,0.8666666666666667
5196,0.0,3,1.0
2138,3.0185978786094736e-05,8,0.42857142857142855
1374,0.0183357815341378,124,0.0933648046157881
1365,0.0008795317947638,16,0.175
1467,2.4725448002530413e-06,9,0.5555555555555556
2142,7.200422086119128e-07,6,0.9333333333333333
5645,0.0007030845119569,12,0.2727272727272727
1275,6.51913451256317e-05,14,0.5054945054945055
116,0.0024463998585364,13,0.2564102564102564
1367,0.0005259825234927,41,0.28609986504723345
4935,4.625559068309589e-05,4,0.5
5115,0.0003257444890691,5,0.1
5014,0.0004039584159036,22,0.3722943722943723
2243,5.4861028594214726e-05,16,0.48333333333333334
1370,0.0004450626648873,31,0.2817204301075269
4767,0.0065157265908562,30,0.48735632183908045
2624,0.0010479419297529,55,0.26195286195286194
3921,7.419123559047704e-08,7,0.7619047619047619
3288,0.0007233300502546,44,0.3033826638477801
2724,2.445126068404477e-07,2,0.0
4634,6.438085777466361e-05,16,0.45
5658,0.0,2,1.0
2336,3.5350578890302375e-07,6,0.9333333333333333
672,0.0002812650568931,22,0.3852813852813853
4776,2.11591580501683e-05,5,0.3
3840,0.0004869859189385,15,0.29523809523809524
1870,9.11847384128037e-05,11,0.23636363636363636
5662,0.0007581414345196,9,0.3055555555555556
839,0.0001706921390104,11,0.23636363636363636
4116,6.749907617523353e-05,21,0.5380952380952381
4672,0.0005756644939654,17,0.25735294117647056
5032,0.0,3,1.0
4307,0.0016236980181558,28,0.23809523809523808
5665,2.0010722438271464e-05,22,0.4935064935064935
423,0.0004214631940127,36,0.2841269841269841
4783,0.0003483036069225,13,0.46153846153846156
2924,0.003916816505352,15,0.1619047619047619
4951,0.0002996800611998,17,0.4338235294117647
3941,0.000710711773544,7,0.23809523809523808
4913,0.0007530482925921,17,0.25
3564,6.208158311319001e-05,7,0.38095238095238093
3667,0.0005696395185948,45,0.31212121212121213
2835,2.499970426503997e-05,11,0.6545454545454545
2557,5.86168025545495e-05,12,0.3939393939393939
1133,3.79440050828712e-07,7,0.9047619047619048
4316,0.0056940148272258,29,0.07635467980295567
3399,0.0003786584149913,29,0.3103448275862069
4131,0.0,5,1.0
3221,4.346668996850543e-05,7,0.3333333333333333
1208,5.700220951161499e-06,10,0.5777777777777777
4581,3.123732414834203e-05,8,0.5714285714285714
5861,0.002555367852907,35,0.19831932773109243
3310,1.0612704027665706e-06,7,0.7619047619047619
3311,0.0002785881667988,23,0.391304347826087
2416,6.71097207652108e-06,5,0.6
1223,3.899617373201807e-05,8,0.4642857142857143
4241,0.0008966997001955,5,0.2
5774,2.246562188944906e-05,13,0.5
4140,0.0052904263787234,30,0.1425287356321839
2971,2.445126068404477e-07,2,0.0
2366,0.0045382302825914,48,0.09219858156028368
2665,4.780389223455547e-05,9,0.19444444444444445
4886,5.875939136726199e-07,6,0.6666666666666666
2573,0.0012821247505907,37,0.24474474474474475
3416,4.58097753373557e-05,4,0.5
156,0.0001788713186409,20,0.33157894736842103
4249,0.0021740577799278,38,0.08250355618776671
346,0.0004224701825704,23,0.2766798418972332
5690,3.88814493580489e-07,10,0.6222222222222222
443,0.0004312807627536,40,0.26153846153846155
882,3.240377862775185e-05,4,0.16666666666666666
5426,0.000264639547308,30,0.3310344827586207
4021,1.6354400009777502e-05,9,0.7777777777777778
4708,0.0004630720487888,8,0.07142857142857142
2583,0.0003862418826255,8,0.17857142857142858
3783,9.27949501393768e-06,15,0.6476190476190476
452,0.0,3,1.0
710,0.000108768041011,13,0.24358974358974358
5427,0.0001065734213846,9,0.4166666666666667
1815,0.0001209579140277,18,0.2679738562091503
892,2.526987041611005e-06,7,0.5238095238095238
1068,0.0007326830508511,14,0.3076923076923077
5099,0.0021499402328268,45,0.26464646464646463
1822,0.0030206346659533,18,0.16993464052287582
813,2.4826592092355003e-05,15,0.6285714285714286
168,0.0021495620924046,10,0.24444444444444444
1625,0.0013902644522696,69,0.1445012787723785
1433,0.0,2,1.0
2589,0.0010247336223445,17,0.16176470588235295
5252,5.560841519436993e-05,23,0.32806324110671936
978,0.001624538018465,7,0.5238095238095238
721,0.0004233631595264,29,0.30295566502463056
4723,0.0003577888553862,14,0.32967032967032966
1243,4.799153436992411e-05,4,0.16666666666666666
4621,0.0040224113412723,14,0.10989010989010989
4753,0.0009225253202812,46,0.23381642512077294
273,0.0004200236657471,5,0.1
1833,0.0002478369503617,9,0.2222222222222222
5804,7.192894437050325e-07,4,0.0
4077,2.862060418372095e-06,7,0.7142857142857143
5892,8.553467529235188e-06,3,0.3333333333333333
4176,0.0002415943576425,10,0.6
113,0.0001125864461686,37,0.4114114114114114
1902,1.9670104657688054e-06,6,0.7333333333333333
1400,0.0007379391753018,85,0.40224089635854343
2500,2.916129332067426e-05,17,0.4411764705882353
3281,0.0004453646257919,114,0.28287532991771464
4418,6.442731318205407e-05,29,0.3817733990147783
4257,1.516118804337508e-06,12,0.30303030303030304
5069,1.994703491367915e-05,25,0.5166666666666667
4180,0.000845642853805,73,0.3945966514459665
189,1.3435631900944608e-05,14,0.46153846153846156
3110,0.0002110544573968,55,0.4841750841750842
3223,4.071412077513234e-07,8,0.5714285714285714
1766,0.0001884286308894,51,0.47843137254901963
195,0.000116628499609,64,0.3382936507936508
1641,0.0028087791674326,94,0.3262411347517731
3487,0.0013608566690602,25,0.34
4041,8.82481951685162e-06,12,0.36363636363636365
5421,0.0003809801405918,34,0.3582887700534759
2515,0.000453825115932,86,0.2957592339261286
1758,0.0001696346435438,56,0.4331168831168831
5638,0.0004035635389538,82,0.38542607648298705
1651,0.0012895140241563,138,0.24373214852427802
5726,0.0006194578098588,144,0.2544677544677545
2617,1.8135298872903106e-05,24,0.6159420289855072
2535,0.0009759906488355,29,0.3891625615763547
2619,0.0005738631134166,44,0.41226215644820297
1773,3.161220260791889e-05,36,0.5746031746031746
4602,0.0183199615764065,220,0.14699045246990453
5709,1.5632266771012048e-05,10,0.6
1968,3.2838354438885623e-06,11,0.45454545454545453
4972,0.002311977929218,173,0.22072859255276248
114,6.679783436967312e-05,2,0.0
2932,0.0142815127530392,17,0.09558823529411764
3379,0.0099646526390055,26,0.055384615384615386
115,9.129032158818063e-05,5,0.2
3977,0.0066800241485531,25,0.03666666666666667
118,5.362920948704976e-06,2,0.0
4096,0.0031945243235892,26,0.07384615384615385
3763,0.0021623251219647,38,0.22190611664295876
2327,0.0022997584536967,43,0.2070874861572536
2693,0.0102793309788729,23,0.13043478260869565
5127,0.0005670610969378,32,0.3064516129032258
3014,0.0047827030323285,44,0.2632135306553911
4508,0.0004954749066327,21,0.3952380952380952
4829,0.0045335498455317,50,0.20979591836734693
4836,0.0002740614237209,25,0.3433333333333333
4107,0.0037580901081351,29,0.17733990147783252
117,0.0,1,0.0
520,0.0006771626883358,4,0.0
119,7.544782439313306e-06,4,0.16666666666666666
2579,0.0004219023093787,7,0.14285714285714285
2591,2.984901349886218e-05,10,0.4
2956,6.758904184298602e-05,18,0.37254901960784315
120,5.1348311383599286e-08,3,0.6666666666666666
616,0.0009218249333819,20,0.24736842105263157
4400,0.0002728471226163,13,0.3333333333333333
4482,0.0035552183276234,40,0.2641025641025641
1373,1.277446378847141e-05,16,0.5333333333333333
3747,4.16932691697454e-05,9,0.5277777777777778
122,0.0004399083463596,8,0.17857142857142858
794,0.0,1,0.0
3725,0.0,2,1.0
5656,0.0,2,1.0
2089,0.0003578791018021,4,0.3333333333333333
123,4.217444236877019e-06,26,0.7323076923076923
2173,0.000206754199179,61,0.507103825136612
354,3.318573913720542e-07,9,0.6944444444444444
3335,0.0001395243407035,70,0.2811594202898551
2512,0.0005726464271702,52,0.44720965309200605
1711,0.000262123209028,64,0.41220238095238093
4406,0.0027034096066375,100,0.26565656565656565
2041,0.0004697574150235,91,0.30158730158730157
1017,0.0002197518571371,25,0.6633333333333333
3007,8.149971469040764e-05,52,0.48868778280542985
124,0.0001282764726591,3,0.3333333333333333
5664,2.341668752157229e-05,4,0.3333333333333333
501,0.0001323581850288,5,0.4
125,1.763797304135669e-05,24,0.6231884057971014
1093,6.254247112356927e-05,31,0.5419354838709678
2412,8.785357553045302e-05,36,0.5158730158730159
5046,6.720482392822785e-05,37,0.46096096096096095
1768,0.0001129927864357,35,0.5294117647058824
4718,0.0002330288306139,37,0.43843843843843844
2321,3.4470313333428178e-06,14,0.6813186813186813
1538,0.0001278131230229,43,0.512735326688815
3914,8.09787869870903e-06,19,0.7426900584795322
1248,1.667433797638534e-05,22,0.5367965367965368
5907,9.391563788133796e-05,28,0.3862433862433862
126,0.0003631961419332,13,0.358974358974359
570,0.000962344756663,23,0.25296442687747034
2891,1.5902159983048069e-07,5,0.7
4338,0.0,3,1.0
3388,0.0010341506150962,28,0.25396825396825395
2941,0.0002901449054419,6,0.3333333333333333
4402,0.0002533608170582,11,0.23636363636363636
1115,0.0025117472262558,26,0.14461538461538462
3035,0.0004653107407128,32,0.36088709677419356
2571,2.324304872832748e-07,5,0.9
3474,0.0003785846694977,17,0.2867647058823529
1904,0.0004154667262043,10,0.3111111111111111
3502,4.7441297852512027e-07,3,0.3333333333333333
1716,0.0001745949773085,13,0.5897435897435898
5106,0.0001257574594552,5,0.5
128,0.0007266643431786,12,0.2727272727272727
1666,8.55603596663311e-07,3,0.6666666666666666
5273,3.868173734603262e-06,3,0.6666666666666666
2938,0.0005636236318353,7,0.14285714285714285
5060,2.4675004749958626e-05,11,0.4727272727272727
4974,0.0059435871111036,45,0.12121212121212122
3235,0.0,2,1.0
29,1.580728700841265e-05,6,0.3333333333333333
3224,0.0006062664453218,13,0.21794871794871795
2050,0.0,4,1.0
855,5.884544191048439e-07,5,0.7
1477,0.0002564040399334,3,0.3333333333333333
129,0.0,2,1.0
474,1.1465673693462118e-07,4,0.6666666666666666
2811,0.0025047856130883,7,0.23809523809523808
130,0.0002109799960485,9,0.5
557,0.0052322758287061,10,0.3333333333333333
1704,1.2365500175120642e-06,6,0.7333333333333333
3719,0.0039234191181866,47,0.1276595744680851
605,2.823859046041161e-07,2,0.0
4729,4.1558944920314335e-05,8,0.6785714285714286
131,0.0003398314914061,3,0.0
3931,0.0012896706235673,13,0.02564102564102564
2315,0.0,1,0.0
132,0.0007342314746869,23,0.30039525691699603
4315,2.255082065492205e-07,5,0.7
5307,0.0008096551515678,27,0.24216524216524216
1731,0.0005137505739641,15,0.47619047619047616
2883,3.0861453715390604e-05,21,0.44285714285714284
1800,0.0003186283653235,37,0.4369369369369369
1846,0.0010797551145077,31,0.21505376344086022
549,5.2556377695558775e-06,9,0.5
2255,5.13604021118048e-05,8,0.2857142857142857
2970,5.13604021118048e-05,8,0.2857142857142857
3178,0.0011091942428189,20,0.26842105263157895
1268,0.0001166617111978,14,0.4175824175824176
1141,1.6264744301196267e-05,9,0.7222222222222222
1774,9.251224639692149e-05,13,0.34615384615384615
221,4.776409584411401e-05,12,0.4090909090909091
4123,2.1761469698152897e-05,9,0.5555555555555556
788,9.792289083866862e-05,3,0.3333333333333333
2867,2.87825011223644e-07,4,0.0
3975,0.0003405613972782,8,0.42857142857142855
3006,0.0003216444609454,6,0.3333333333333333
2292,0.000144127019415,15,0.4380952380952381
5578,0.0033057258422416,16,0.125
3748,2.8500512576384347e-05,9,0.5555555555555556
4637,0.0007776814910507,14,0.43956043956043955
2479,0.0003503063597392,5,0.2
1267,3.904286630475593e-05,8,0.4642857142857143
135,1.3789688163238986e-06,4,0.6666666666666666
690,0.002248494141476,27,0.24786324786324787
505,0.0010112150331149,26,0.28615384615384615
137,0.0005495444423913,17,0.375
136,0.0001883799590382,25,0.3566666666666667
524,0.0006702389184894,9,0.19444444444444445
3617,0.0038897644753106,115,0.09610983981693363
5628,8.984473583344131e-06,5,0.6
3020,0.0003485994881108,19,0.23391812865497075
3680,0.0036096150196821,107,0.1576441544701111
1932,0.0009336604822566,51,0.2549019607843137
1689,0.0001591245188715,25,0.35333333333333333
771,1.5517990341991135e-06,8,0.6785714285714286
4988,6.158965753854052e-06,5,0.4
2691,0.0001804243382298,10,0.26666666666666666
5643,0.0012231588880121,71,0.22012072434607646
598,0.0056388037478086,71,0.16338028169014085
2646,0.0002123783531192,33,0.36174242424242425
2346,0.0015577188186811,30,0.14482758620689656
1938,0.0015960915383549,33,0.3446969696969697
4394,6.594087000845915e-05,13,0.5769230769230769
5227,0.000602135005521,18,0.28104575163398693
2472,0.0038557816622705,30,0.20229885057471264
2937,0.0019738128771201,24,0.17753623188405798
2641,0.0014846155069051,27,0.22792022792022792
4033,1.66772810848962e-05,24,0.6920289855072463
139,6.279405179058945e-07,2,0.0
4715,0.0009999381039797,7,0.09523809523809523
5669,9.421634678961248e-05,6,0.06666666666666667
843,5.7244315874225406e-05,2,0.0
1078,0.0018389204709589,5,0.0
1499,0.0017720257940968,6,0.0
141,0.0,2,1.0
4401,0.000256243391595,6,0.5333333333333333
212,0.0007279459666773,10,0.35555555555555557
142,0.0003075842018428,5,0.4
3745,0.0004741432888081,9,0.16666666666666666
1681,1.0319757930917678e-05,4,0.6666666666666666
2590,0.0017915922172765,16,0.15
143,0.0005501498323033,33,0.30492424242424243
4177,0.0008493832259713,15,0.3619047619047619
3351,1.4441960721709324e-05,11,0.5272727272727272
1111,0.0009217901915508,45,0.2505050505050505
3189,0.0026794806068457,28,0.13227513227513227
5739,0.0001574067450998,20,0.43157894736842106
543,0.0003983944793162,16,0.43333333333333335
632,9.838906994692458e-05,19,0.3157894736842105
4812,6.449850096538428e-06,11,0.7636363636363637
4582,5.17953032695328e-05,15,0.4
1875,5.338772990321517e-07,6,0.8666666666666667
1887,0.0006218471583157,32,0.2862903225806452
1616,1.935045307501502e-06,11,0.6
259,3.136376557083119e-05,16,0.65
1049,0.0003503738596171,12,0.5606060606060606
854,0.0002492967172603,16,0.375
2033,4.334249844095184e-07,5,0.6
1292,0.0026336924357398,21,0.22857142857142856
769,0.0012186280125776,41,0.2817073170731707
5018,0.0060215436300303,30,0.19540229885057472
3555,1.3400649791266035e-05,11,0.7818181818181819
3558,0.0006697123678106,36,0.2507936507936508
3537,0.0017092425401578,48,0.24468085106382978
962,0.0001094418044998,24,0.4492753623188406
534,9.783966934383305e-06,7,0.6190476190476191
3934,0.000339991474365,12,0.3484848484848485
4074,0.0002292054658155,16,0.43333333333333335
2454,0.0002915660201647,29,0.4039408866995074
2495,0.0012021742099904,34,0.2103386809269162
1110,1.2453390108041202e-05,13,0.6153846153846154
394,0.003626051479472,19,0.3157894736842105
144,0.0,1,0.0
356,0.0007440306192266,4,0.0
145,0.0,2,1.0
146,0.0020349397263938,9,0.2777777777777778
5058,3.821891231154039e-08,5,0.8
4543,1.0510200885673609e-07,6,0.6666666666666666
2634,0.0009207620533248,46,0.4405797101449275
4940,0.0013281917364568,3,0.0
3093,0.0,3,1.0
604,0.0,4,1.0
1981,0.0,3,1.0
554,3.821891231154039e-08,5,0.8
1087,3.674278692034513e-05,11,0.4909090909090909
1254,0.0,6,1.0
5090,7.351658993128596e-07,9,0.8333333333333334
1918,7.172221363696488e-05,18,0.5947712418300654
1090,0.0,4,1.0
2989,9.97858443622737e-09,9,0.9166666666666666
3717,6.674287291051434e-05,40,0.47435897435897434
4087,9.561040780794288e-05,20,0.6578947368421053
2309,5.013264879985343e-06,12,0.7575757575757576
2996,0.0002374161302197,46,0.4647342995169082
2311,9.298578088408846e-09,9,0.9444444444444444
4747,3.134680885171232e-05,17,0.7058823529411765
385,1.111012813610683e-05,17,0.7279411764705882
2314,0.0056040835550941,41,0.5329268292682927
2032,5.265149938863495e-06,12,0.7575757575757576
3448,4.020988100909585e-05,14,0.5934065934065934
4752,0.0003042169717131,26,0.5907692307692308
1185,3.158500260160091e-06,13,0.8461538461538461
5827,3.469306403315873e-08,8,0.8928571428571429
2426,4.684124778969192e-06,14,0.7142857142857143
4474,2.0189117706364267e-06,14,0.7362637362637363
750,0.0006561882022256,49,0.39200680272108845
2807,1.2331106397360565e-05,8,0.5714285714285714
2235,9.405812838347516e-05,20,0.6157894736842106
2240,4.705825054951329e-07,10,0.7777777777777778
2621,9.562165398373937e-05,33,0.553030303030303
298,0.0021566798477164,23,0.5573122529644269
2338,3.394960162258072e-05,28,0.6613756613756614
580,1.1446557223946696e-06,17,0.6985294117647058
4042,0.0001083827297471,28,0.5846560846560847
3458,4.3949310546837466e-07,13,0.5769230769230769
305,0.0006367742722874,10,0.6
2154,3.063295452886822e-05,16,0.6833333333333333
4661,0.0,6,1.0
2911,0.0005650619640656,15,0.4380952380952381
1570,5.3570952261338654e-05,33,0.5871212121212122
1483,2.5343790425889093e-05,18,0.6274509803921569
5477,0.0005122558354964,41,0.4402439024390244
4120,0.0001442291694067,49,0.4642857142857143
2165,1.228019758730794e-05,15,0.7047619047619048
2262,2.632533421011629e-06,16,0.7416666666666667
2828,8.52927968270964e-05,10,0.5111111111111111
4409,1.7019215748405473e-05,22,0.5757575757575758
1037,5.831771684994099e-07,7,0.5238095238095238
986,1.1867218311797094e-06,8,0.9285714285714286
1196,0.000466170372038,12,0.19696969696969696
2834,5.164475423110482e-05,15,0.6952380952380952
1548,4.0800947339633845e-05,23,0.6482213438735178
1550,0.0,5,1.0
1202,1.3775179751437294e-05,17,0.6838235294117647
3567,1.9568271679771168e-05,23,0.7114624505928854
5490,4.146753925634863e-05,7,0.6666666666666666
2269,1.0153337593158457e-06,19,0.7485380116959064
607,1.7961131568710008e-05,16,0.6416666666666667
468,3.0413404630392133e-06,25,0.7
350,8.057972817214546e-06,17,0.5955882352941176
3220,2.435564749799645e-05,30,0.6114942528735632
791,0.0026326900433405,25,0.3
469,0.001565972194341,18,0.35294117647058826
1304,0.001974523698305,14,0.6593406593406593
3674,4.600121308511271e-05,15,0.7619047619047619
5494,7.370964208604058e-05,30,0.6183908045977011
2563,2.1679089762676665e-05,13,0.6153846153846154
5049,0.0005046119073107,37,0.47597597597597596
1407,0.00050155618814,50,0.3673469387755102
3132,3.556572289478053e-05,22,0.48917748917748916
2365,4.912805148662544e-05,36,0.47619047619047616
4423,6.197434605012155e-05,23,0.5731225296442688
1051,2.187323446929621e-05,18,0.6405228758169934
2183,6.972540530623222e-05,20,0.6578947368421053
4319,2.6683208959794174e-08,9,0.9166666666666666
4694,0.0002592994026558,29,0.4975369458128079
3313,0.0005423015000681,40,0.4358974358974359
3412,0.0001447337889611,38,0.41251778093883357
5149,2.313911335490857e-06,11,0.7818181818181819
2752,1.147919499117815e-07,13,0.7948717948717948
5234,1.7760727364375168e-05,11,0.5272727272727272
3492,6.457050995165877e-06,16,0.7166666666666667
5561,1.423918933491176e-05,17,0.7794117647058824
5592,8.299456636090029e-07,11,0.7272727272727273
4968,8.062835614684296e-08,6,0.8
1219,0.0,6,1.0
3688,4.7436877525911493e-07,13,0.8333333333333334
5635,2.1400359828099555e-06,21,0.8047619047619048
5329,1.6292327457516915e-05,13,0.6282051282051282
889,1.0565031755558861e-07,13,0.7307692307692307
5071,3.2578509934849045e-06,21,0.719047619047619
891,1.5650383047463375e-05,9,0.7222222222222222
544,0.0001533818828465,14,0.7472527472527473
3505,2.83110746655368e-05,13,0.6923076923076923
3698,0.0,7,1.0
2506,0.0001100496400874,44,0.49577167019027485
2058,4.490062422228826e-05,12,0.6515151515151515
1239,9.273253634748106e-05,25,0.65
3976,3.130698136158096e-09,7,0.9047619047619048
5799,0.0001651134473788,24,0.4855072463768116
4067,3.3875421456352934e-05,14,0.7252747252747253
1154,7.689355976041814e-05,26,0.5107692307692308
3339,4.1754188453059446e-08,12,0.8939393939393939
4352,4.843025233592317e-07,8,0.8928571428571429
5246,1.5219526834247486e-07,14,0.7802197802197802
2975,4.0973704552939177e-07,11,0.7636363636363637
178,0.000134652055768,52,0.48265460030165913
4244,1.3049124305836944e-06,15,0.7428571428571429
906,0.0001262244923882,20,0.5210526315789473
371,0.0001015304103086,24,0.5942028985507246
148,3.5350578890302375e-07,2,0.0
149,0.0,1,0.0
5631,0.000830499169362,8,0.03571428571428571
150,8.416115991960118e-05,13,0.358974358974359
1086,6.554900429841263e-07,6,0.4666666666666667
1163,0.0028039358355018,23,0.1225296442687747
3872,7.445088853091564e-05,14,0.3956043956043956
3848,0.0001075532351764,41,0.5426829268292683
3100,6.167980292473431e-06,7,0.7142857142857143
1624,4.532584242899426e-06,8,0.5714285714285714
5159,2.4247664720432004e-06,7,0.6666666666666666
3801,0.0014606913527631,55,0.24444444444444444
3055,0.0002630913084773,18,0.33986928104575165
5213,4.609395803182216e-05,20,0.4631578947368421
4160,0.0013198270419537,107,0.322870745900194
4135,0.0015576153249962,60,0.33785310734463275
4378,0.0010938314174702,35,0.27899159663865547
231,0.0019528975253715,18,0.22875816993464052
3539,0.0011335912068844,59,0.4658094681472823
1014,0.0005733495065204,17,0.11764705882352941
3004,2.149813817524147e-08,3,0.0
4061,0.0002130310513768,15,0.3523809523809524
152,0.0,2,1.0
2954,0.0027269569104696,10,0.2
948,7.643782462308078e-08,4,0.5
656,0.0006786279989306,13,0.5897435897435898
5156,6.260915307941371e-06,14,0.7252747252747253
4538,6.47542094217005e-07,9,0.75
2465,1.7477646788599938e-06,7,0.9047619047619048
4216,8.991353852149633e-08,14,0.9010989010989011
655,0.000236066658431,23,0.47035573122529645
5693,1.0072576368963676e-05,16,0.7666666666666667
185,0.0001287259242202,12,0.6363636363636364
2054,2.3357442195473933e-05,13,0.7692307692307693
3835,0.0002038922463045,2,0.0
2381,2.8504085005166246e-05,5,0.9
508,1.7325031472357598e-06,19,0.7543859649122807
1006,6.76149885993904e-06,3,0.6666666666666666
1263,0.0031207927159645,85,0.3322128851540616
1928,0.0049313356821684,18,0.0392156862745098
171,0.0,4,1.0
315,7.470762002562471e-07,12,0.8333333333333334
5848,0.0014732120963842,12,0.18181818181818182
179,0.0009412641887626,50,0.43020408163265306
2541,1.1136204061143218e-06,4,0.8333333333333334
909,5.8068859893346704e-08,5,0.5
1929,5.03197355370434e-05,9,0.19444444444444445
3348,2.5427295375503915e-06,5,0.3
738,2.015140917368758e-05,13,0.4358974358974359
157,6.099344340920246e-07,8,0.75
4852,0.000547079458702,20,0.3684210526315789
4165,2.6980415858687185e-06,14,0.6483516483516484
4435,9.787486186144032e-07,18,0.45751633986928103
158,0.0014652689875472,18,0.5555555555555556
277,0.0032854490762005,104,0.16579536967886482
4740,0.0004842963093294,28,0.3148148148148148
490,0.0020757560278658,27,0.3190883190883191
4459,0.0030193902277693,92,0.11657907310081222
3147,0.000124497278926,21,0.23809523809523808
2776,7.774789990581696e-05,25,0.37333333333333335
1210,2.2111976094454205e-05,21,0.5952380952380952
5772,0.0003510361993528,35,0.43529411764705883
159,1.99298962088305e-06,2,0.0
160,1.0619185689478396e-05,21,0.6523809523809524
1061,0.000295220279882,48,0.5354609929078015
748,6.271077201843873e-05,21,0.719047619047619
4414,4.756049838853661e-06,21,0.8047619047619048
3595,0.0070780700325467,99,0.21748093176664604
5584,0.0050288170386482,104,0.2542942494398805
922,8.563953914044493e-06,13,0.5256410256410257
4835,0.0003933763693968,84,0.37779690189328746
2060,0.0021627820037466,110,0.2837364470391993
1429,0.0017543534910873,99,0.31931560502989076
2417,3.844025428385518e-06,21,0.780952380952381
1456,0.0032741670496478,96,0.23114035087719298
1340,0.0048497464465356,95,0.3191489361702128
2815,0.0043805308105599,95,0.2761478163493841
5560,0.0016562107722387,87,0.3082063619353114
1372,8.967159554524039e-05,23,0.5296442687747036
4071,0.0003127693692517,82,0.3869316470942487
873,0.0068947136392739,99,0.3156050298907442
4920,0.0004093864225606,74,0.3898556090336912
4766,5.227498513117861e-06,16,0.7
1249,3.65284941168185e-06,24,0.8043478260869565
5417,0.0001163649862452,24,0.4891304347826087
161,1.4074125229905113e-05,15,0.6571428571428571
5860,4.4809139842436856e-05,25,0.65
1252,0.0010249488876305,25,0.2866666666666667
5428,3.9583572201119484e-06,18,0.8235294117647058
3136,9.94656035059803e-05,21,0.5523809523809524
4448,3.285765876612421e-05,19,0.7894736842105263
2290,1.0662211194811494e-05,19,0.7309941520467836
4950,5.972618565279869e-05,16,0.5916666666666667
2055,4.707254587909189e-05,19,0.7076023391812866
671,3.409361564152151e-05,17,0.7279411764705882
1903,3.5646205614587955e-05,22,0.645021645021645
2805,2.624223397928283e-06,15,0.8380952380952381
1070,6.065213586070387e-06,17,0.6691176470588235
3504,0.0005773142982113,31,0.47096774193548385
163,8.881133256737206e-08,5,0.8
1273,0.000424498430309,10,0.3333333333333333
2419,0.0002072888831075,11,0.4909090909090909
1357,0.0009435526750886,26,0.15692307692307692
